"","Region1_Release","Region2_Release","Region3_Release","Region4_Release","Region5_Release","Region6_Release"
"1",NA,49.5431199235547,26.2760266049739,8.49031920460492,0,2.70449643271942
"2",17.9487179487179,NA,115.276171197224,29.0947148090005,0,1.60942425750788
"3",89.9725274725274,47.6260152890588,NA,3.78074306645735,0,0.862784138045462
"4",3.14407814407814,1.01528905876732,7.22961249277038,NA,0.775694893341952,7.98416073604215
"5",59.2872405372405,2.26648351648352,29.926980913823,3.75457875457875,NA,0.165920026547204
"6",9.09645909645908,23.4292881032011,16.1581839213418,131.712781266353,14.0756302521008,NA
