"","Region1_Release","Region2_Release","Region3_Release","Region4_Release","Region5_Release","Region6_Release"
"1",NA,6.19288999044433,3.28450332562174,1.06128990057562,0,0.338062054089928
"2",2.24358974358974,NA,14.409521399653,3.63683935112507,0,0.201178032188485
"3",11.2465659340659,5.95325191113235,NA,0.472592883307169,0,0.107848017255683
"4",0.393009768009768,0.126911132345915,0.903701561596298,NA,0.0969618616677439,0.998020092005269
"5",7.41090506715507,0.28331043956044,3.74087261422787,0.469322344322344,NA,0.0207400033184005
"6",1.13705738705739,2.92866101290014,2.01977299016773,16.4640976582941,1.75945378151261,NA
