"","Region1_Release","Region2_Release","Region3_Release","Region4_Release","Region5_Release","Region6_Release"
"1",NA,9.82889393215481,0.891049739733952,0,0,0
"2",0,NA,8.07186234817814,0,0,0
"3",8.63095238095238,1.42887004300048,NA,0,0,0
"4",1.32783882783883,0.173196368848543,3.35454019664546,NA,0,0
"5",22.6839133089133,0.129897276636407,6.86632446500867,0,NA,0
"6",4.42612942612942,11.6907548972766,6.60425101214575,29.9000850340136,0,NA
