"","Region1_Release","Region2_Release","Region3_Release","Region4_Release","Region5_Release","Region6_Release"
"1",NA,0.0238891543239369,0.144592249855408,0,0,0
"2",4.39560439560439,NA,16.657027183343,0.941915227629513,0,0
"3",11.1111111111111,2.22169135212613,NA,0.248560962846677,0,0
"4",0,0,0,NA,0.161603102779573,0.804712128753938
"5",0.305250305250305,0.0238891543239369,0.0578368999421631,0,NA,0.00829600132736021
"6",0,0,0,0,0.565610859728507,NA
