"","Region1_Release","Region2_Release","Region3_Release","Region4_Release","Region5_Release","Region6_Release"
"1",NA,0.0477783086478739,0.520532099479469,0.0784929356357927,0,1.35224821635971
"2",0.61050061050061,NA,11.711972238288,2.11930926216641,0,0.804712128753941
"3",4.45665445665445,2.79503105590062,NA,0.287807430664573,0,0.431392069022731
"4",0.183150183150183,0,0,NA,0.129282482223659,0.705160112825618
"5",0,0,0,0.0261643118785976,NA,0.0580720092915215
"6",0.122100122100122,0,0,5.29827315541601,0.355526826115061,NA
