ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,1.00334448160535,0,0,0,0
Region2,0,NaN,0,0,0,0
Region3,5.12820512820513,12.3745819397993,NaN,0,0,0
Region4,0,0,0,NaN,0,0
Region5,0,0,0.809716599190283,0.366300366300366,NaN,0
Region6,0,0,0,1.28205128205128,0,NaN
