ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,8.02675585284281,0,0,0,0
Region2,0,NaN,4.04858299595142,0,0,0
Region3,0.854700854700855,16.0535117056856,NaN,0,0,0
Region4,0,0,0,NaN,0,0
Region5,0,0,0,0,NaN,0
Region6,0,0,0,22.1611721611722,0,NaN
