ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,0.668896321070234,0,0,0,0
Region2,0,NaN,0,3.66300366300366,0,0
Region3,0,13.7123745819398,NaN,2.01465201465201,0,0
Region4,0,0,0,NaN,0,0.933488914819136
Region5,0,0,0,0,NaN,0
Region6,0,0,0,0,0,NaN
