ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,4.0133779264214,0,0,0,0
Region2,0,NaN,2.42914979757085,0,0,0
Region3,0,3.67892976588629,NaN,0,0,0
Region4,0,0,0,NaN,0,0
Region5,20.5128205128205,0.668896321070234,11.7408906882591,0,NaN,0
Region6,0,0,0,14.6520146520147,0,NaN
