ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,5.68561872909699,0,0,0,0
Region2,0,NaN,38.4615384615385,0.915750915750916,0,0
Region3,30.7692307692308,0.334448160535117,NaN,0,0,0
Region4,0,0,0,NaN,0,0
Region5,0,0,0,0,NaN,0
Region6,0,0,0,0,0,NaN
