ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,0,0,0,0,0
Region2,5.98290598290598,NaN,28.7449392712551,0,0,0
Region3,14.5299145299145,0,NaN,0,0,0
Region4,0,0,0,NaN,0,3.36817653890825
Region5,2.56410256410256,0,0,0,NaN,0
Region6,0,0,0,0,4.75113122171946,NaN
