ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,0.334448160535117,0,0,0,0
Region2,0,NaN,1.21457489878543,0,0,0
Region3,1.70940170940171,10.7023411371237,NaN,0,0,0
Region4,0,0,0,NaN,0,0.116144018583043
Region5,0,0,0,0,NaN,0
Region6,0,0,0,0,0,NaN
