ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,0,4.04858299595142,0,0,0
Region2,0,NaN,0.404858299595142,0,0,0
Region3,0,0.334448160535117,NaN,0,0,0
Region4,0,0,0,NaN,1.13122171945701,0
Region5,2.56410256410256,0,0,0,NaN,0
Region6,0,0,0,0,0,NaN
