ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,4.34782608695652,0,0,0,0
Region2,0,NaN,0,0,0,0
Region3,0,0.668896321070234,NaN,0,0,0
Region4,0,0,0,NaN,0,0
Region5,0,0,0,0,NaN,0
Region6,0,0,0,4.94505494505495,0,NaN
