ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,13.7123745819398,1.21457489878543,0,0,0
Region2,0,NaN,0,0,0,0
Region3,5.98290598290598,3.01003344481605,NaN,0,0,0
Region4,4.27350427350427,1.33779264214047,1.61943319838057,NaN,0,0
Region5,0,0,0.809716599190283,0,NaN,0
Region6,0,0,7.28744939271255,40.6593406593407,0,NaN
