ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,8.36120401337793,0,0,0,0
Region2,0,NaN,0.809716599190283,0,0,0
Region3,29.9145299145299,0,NaN,0,0,0
Region4,0,0,2.02429149797571,NaN,0,0
Region5,0,0,0,0,NaN,0
Region6,0,0,0,19.4139194139194,0,NaN
