ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,5.01672240802676,0,0,0,0
Region2,0,NaN,0,0,0,0
Region3,6.83760683760684,0.668896321070234,NaN,0,0,0
Region4,0,0,0,NaN,0,0
Region5,4.27350427350427,0,8.09716599190283,0,NaN,0
Region6,0,0,0,14.4688644688645,0,NaN
