ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,0,0,0,0,0
Region2,1.70940170940171,NaN,4.45344129554656,0,0,0
Region3,1.70940170940171,0.334448160535117,NaN,0,0,0
Region4,0,0,0,NaN,0,0
Region5,0,0,0,0,NaN,0.580720092915215
Region6,0,0,0,0.549450549450549,0,NaN
