ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,0,0,0.366300366300366,0,0.464576074332172
Region2,0,NaN,1.21457489878543,0.183150183150183,0,0
Region3,17.0940170940171,0,NaN,0.549450549450549,0,0.116144018583043
Region4,0,0,0,NaN,0,0
Region5,0,0,0,0,NaN,0
Region6,0,0,0,0,0,NaN
