ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,0,0,0,0,0
Region2,0,NaN,39.6761133603239,0,0,0
Region3,14.5299145299145,0.668896321070234,NaN,0,0,0
Region4,0,0,0,NaN,0,2.32288037166086
Region5,0,0,0,0,NaN,0
Region6,0,0,0,0,0,NaN
