71.3,-6.75,-0.2
71.3,-6.7,-0.2
71.3,-6.65,-0.2
71.3,-6.6,-0.2
71.3,-6.55,-0.2
71.3,-6.5,-0.2
71.3,-6.45,-0.2
71.3,-6.4,-0.2
71.3,-6.35,-0.2
71.3,-6.3,-0.2
71.3,-6.25,-0.2
71.3,-6.2,-0.2
71.3,-6.15,-0.2
71.3,-6.1,-0.2
71.3,-6.05,-0.2
71.3,-6,-0.2
71.35,-6.9,-0.2
71.35,-6.85,-0.2
71.35,-6.8,-0.2
71.35,-6.75,-0.2
71.35,-6.7,-0.2
71.35,-6.65,-0.2
71.35,-6.6,-0.2
71.35,-6.55,-0.2
71.35,-6.5,-0.2
71.35,-6.45,-0.2
71.35,-6.4,-0.2
71.35,-6.35,-0.2
71.35,-6.3,-0.2
71.35,-6.25,-0.2
71.35,-6.2,-0.2
71.35,-6.15,-0.2
71.35,-6.1,-0.2
71.35,-6.05,-0.2
71.35,-6,-0.2
71.4,-6.9,-0.2
71.4,-6.85,-0.2
71.4,-6.8,-0.2
71.4,-6.75,-0.2
71.4,-6.7,-0.2
71.4,-6.65,-0.2
71.4,-6.6,-0.2
71.4,-6.55,-0.2
71.4,-6.5,-0.2
71.4,-6.45,-0.2
71.4,-6.4,-0.2
71.4,-6.35,-0.2
71.4,-6.3,-0.2
71.4,-6.25,-0.2
71.4,-6.2,-0.2
71.4,-6.15,-0.2
71.4,-6.1,-0.2
71.4,-6.05,-0.2
71.4,-6,-0.2
71.45,-6.9,-0.2
71.45,-6.85,-0.2
71.45,-6.8,-0.2
71.45,-6.75,-0.2
71.45,-6.7,-0.2
71.45,-6.65,-0.2
71.45,-6.6,-0.2
71.45,-6.55,-0.2
71.45,-6.5,-0.2
71.45,-6.45,-0.2
71.45,-6.4,-0.2
71.45,-6.35,-0.2
71.45,-6.3,-0.2
71.45,-6.25,-0.2
71.45,-6.2,-0.2
71.45,-6.15,-0.2
71.45,-6.1,-0.2
71.45,-6.05,-0.2
71.45,-6,-0.2
71.5,-6.9,-0.2
71.5,-6.85,-0.2
71.5,-6.8,-0.2
71.5,-6.75,-0.2
71.5,-6.7,-0.2
71.5,-6.65,-0.2
71.5,-6.6,-0.2
71.5,-6.55,-0.2
71.5,-6.5,-0.2
71.5,-6.45,-0.2
71.5,-6.4,-0.2
71.5,-6.35,-0.2
71.5,-6.3,-0.2
71.5,-6.25,-0.2
71.5,-6.2,-0.2
71.5,-6.15,-0.2
71.5,-6.1,-0.2
71.5,-6.05,-0.2
71.5,-6,-0.2
71.55,-6.9,-0.2
71.55,-6.85,-0.2
71.55,-6.8,-0.2
71.55,-6.75,-0.2
71.55,-6.7,-0.2
71.55,-6.65,-0.2
71.55,-6.6,-0.2
71.55,-6.55,-0.2
71.55,-6.5,-0.2
71.55,-6.45,-0.2
71.55,-6.4,-0.2
71.55,-6.35,-0.2
71.55,-6.3,-0.2
71.55,-6.25,-0.2
71.55,-6.2,-0.2
71.55,-6.15,-0.2
71.55,-6.1,-0.2
71.55,-6.05,-0.2
71.55,-6,-0.2
71.6,-6.9,-0.2
71.6,-6.85,-0.2
71.6,-6.8,-0.2
71.6,-6.75,-0.2
71.6,-6.7,-0.2
71.6,-6.65,-0.2
71.6,-6.6,-0.2
71.6,-6.55,-0.2
71.6,-6.5,-0.2
71.6,-6.45,-0.2
71.6,-6.4,-0.2
71.6,-6.35,-0.2
71.6,-6.3,-0.2
71.6,-6.25,-0.2
71.6,-6.2,-0.2
71.6,-6.15,-0.2
71.6,-6.1,-0.2
71.6,-6.05,-0.2
71.6,-6,-0.2
55,-5,-0.2
55,-4.95,-0.2
55,-4.9,-0.2
55,-4.85,-0.2
55,-4.8,-0.2
55,-4.75,-0.2
55,-4.7,-0.2
55,-4.65,-0.2
55,-4.6,-0.2
55,-4.55,-0.2
55,-4.5,-0.2
55,-4.45,-0.2
55,-4.4,-0.2
55,-4.35,-0.2
55,-4.3,-0.2
55,-4.25,-0.2
55,-4.2,-0.2
55,-4.15,-0.2
55,-4.1,-0.2
55,-4.05,-0.2
55,-4,-0.2
55.05,-5,-0.2
55.05,-4.95,-0.2
55.05,-4.9,-0.2
55.05,-4.85,-0.2
55.05,-4.8,-0.2
55.05,-4.75,-0.2
55.05,-4.7,-0.2
55.05,-4.65,-0.2
55.05,-4.6,-0.2
55.05,-4.55,-0.2
55.05,-4.5,-0.2
55.05,-4.45,-0.2
55.05,-4.4,-0.2
55.05,-4.35,-0.2
55.05,-4.3,-0.2
55.05,-4.25,-0.2
55.05,-4.2,-0.2
55.05,-4.15,-0.2
55.05,-4.1,-0.2
55.05,-4.05,-0.2
55.05,-4,-0.2
55.1,-5,-0.2
55.1,-4.95,-0.2
55.1,-4.9,-0.2
55.1,-4.85,-0.2
55.1,-4.8,-0.2
55.1,-4.75,-0.2
55.1,-4.7,-0.2
55.1,-4.65,-0.2
55.1,-4.6,-0.2
55.1,-4.55,-0.2
55.1,-4.5,-0.2
55.1,-4.45,-0.2
55.1,-4.4,-0.2
55.1,-4.35,-0.2
55.1,-4.3,-0.2
55.1,-4.25,-0.2
55.1,-4.2,-0.2
55.1,-4.15,-0.2
55.1,-4.1,-0.2
55.1,-4.05,-0.2
55.1,-4,-0.2
55.15,-5,-0.2
55.15,-4.95,-0.2
55.15,-4.9,-0.2
55.15,-4.85,-0.2
55.15,-4.8,-0.2
55.15,-4.75,-0.2
55.15,-4.7,-0.2
55.15,-4.65,-0.2
55.15,-4.6,-0.2
55.15,-4.55,-0.2
55.15,-4.5,-0.2
55.15,-4.45,-0.2
55.15,-4.4,-0.2
55.15,-4.35,-0.2
55.15,-4.3,-0.2
55.15,-4.25,-0.2
55.15,-4.2,-0.2
55.15,-4.15,-0.2
55.15,-4.1,-0.2
