ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,0.334448160535117,3.64372469635628,12.4542124542125,0,0
Region2,0,NaN,21.4574898785425,10.989010989011,0,0
Region3,0,0,NaN,0,0,0
Region4,0,0,0,NaN,0,0
Region5,0,0,0,0,NaN,0
Region6,0,0,0,2.1978021978022,0,NaN
