ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,0,0,0.366300366300366,0,0
Region2,0,NaN,16.1943319838057,2.38095238095238,0,0
Region3,3.41880341880342,0,NaN,0.732600732600733,0,0
Region4,0,0,0,NaN,0,0
Region5,0,0,0,0,NaN,0
Region6,0,0,0,0.183150183150183,0,NaN
