ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,23.4113712374582,0.809716599190283,0,0,0
Region2,0,NaN,0,0,0,0
Region3,1.70940170940171,0.334448160535117,NaN,0,0,0
Region4,0,0,0,NaN,0,0
Region5,0,0,0,8.60805860805861,NaN,0
Region6,0,0,0,12.2710622710623,0,NaN
