ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,0.334448160535117,0.404858299595142,0,0,0
Region2,4.27350427350427,NaN,18.2186234817814,0,0,0
Region3,0,0.334448160535117,NaN,0.366300366300366,0,0
Region4,0,0,0,NaN,0,0
Region5,0,0,0,0,NaN,0
Region6,0,0,0,0,0,NaN
