ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,3.34448160535117,35.2226720647773,0,0,0
Region2,0,NaN,13.7651821862348,0.549450549450549,0,0
Region3,0,0.334448160535117,NaN,0.183150183150183,0,0
Region4,0,0,0,NaN,0,0
Region5,0,0,0,0,NaN,0
Region6,0,0,0,7.87545787545788,0,NaN
