ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,0,0,0,0,0
Region2,0,NaN,0,0,0,0
Region3,0,1.33779264214047,NaN,0,0,0
Region4,0,0,0,NaN,0,0
Region5,1.70940170940171,0.334448160535117,0.404858299595142,0,NaN,0
Region6,0,0,0,0,0,NaN
