ArrivalLocation,Region1_Release,Region2_Release,Region3_Release,Region4_Release,Region5_Release,Region6_Release
Region1,NaN,0,0,0,0,0
Region2,2.56410256410256,NaN,38.0566801619433,0.366300366300366,0,0
Region3,18.8034188034188,0,NaN,0.183150183150183,0,0
Region4,0,0,0,NaN,0,0
Region5,0,0,0,0,NaN,0
Region6,0,0,0,0,0,NaN
